book,chapter,verse_number,text
Genesis,38,26,"Abirbir ira nen Juda tan inkuanto, “Anggapoy kasalanan to, ta ag ko ginaway kanepegan kod sikato. Impaasawak komun ed kinen anak kon Sela.” Ag lan balut inakdulan nen Juda si Tamar."
Genesis,38,27,"Nen asingger lan mananak si Tamar, nalmoan a lasun a lalaki so iyanak to."
Genesis,38,28,"Nen mampapasakit, impaway na sakey ed sikara so lima to; siningkat na manamyanak imay lima, binerberan to na ambalangan tinebey, tan inkuanto, “Sikato yay onaan a pinmaway.”"
Genesis,38,29,"Balet ginoyur na samay ogaw so lima to, tan samay agi to la laingen so onaan a pinmaway. Insan inkuanto may manamyanak, “Onya manaya so kapapaway mo!” Kanyan angaranay Fares."
Genesis,38,30,"Sinmoblay a pinmaway so agi to, samay walay ambalangan tinebey ed lima to, et angaranay Zara."
Genesis,39,1,"Saramay Ismaelita inyakar dad Egipto si Jose tan inlako rad kinen Potifar, sakey ed saray opisyal na ari tan kapitan na saray guardiad palasio."
Genesis,39,2,"Walad si Jose sa Katawan , kanyan maaligwas so bilay to. Nanayam ed abung na amo ton Egipsio."
Genesis,39,3,"Anengneng na amo to a walad si Jose so Katawan , tan maung so pansusumpalay amin a gagawaen to."
Genesis,39,4,"Makaliliket ed sikato si Potifar, kanyan ginawa to a dilin aripen to. Impasen ton inkargado na abung to tan amin a kayaryan to."
Genesis,39,5,"Nanlapud saman, binindisionan na Katawan so sankapamilyaan nen Potifar, lapud kinen Jose. Binindisionan na Katawan ya amin iray walad abung to tan amin a walad saray kaalogan to."
Genesis,39,6,"Impia tod kinen Jose ya amin iray kayaryan to, kanyan anggapoy nepeg ton asikasoen, likud labat ed pampili toy kanen to. Maung ya impanlaman si Jose tan guapo."
Genesis,39,7,"Ag abayag, naibegan na asawa to may amo to. Kinerew ton manakdul ira,"
Genesis,39,8,"balet ag labay nen Jose tan inkuantod sikato, “Anggapoy nepeg ya asikasoen nen amok, lapud wadya ak. Impasen to ak ya inkargado na amin a kayaryan to."
Genesis,39,9,"Nampara lay pakaoley mi ed sayan abung tan anggapoy ag to inter ed siak, likud ed sika. Ag ko nayarian a gawaen itan a kabandayan, ta mankasalanan ak ed Dios.”"
Genesis,39,10,"Anggaman ya inagew-agew ton kerewen a manakdul ira, ag labay nen Jose."
Genesis,39,11,"Balet aminsan ya agew nen linmoob ed abung nen Potifar si Jose a manumpal a kimey to, nibanan andi rad may aripen."
Genesis,39,12,"Siningkat na samay asawa nen Potifar so saloy na kawes nen Jose tan inkuanto, “Akdulan mo ak la.” Balet akaokpus si Jose tan batik ed paway; atilak ed lima to may bii so kawes ton kolibemben."
Genesis,39,13,"Nen anengneng ton akabatik ed paway si Jose tan atilak so kawes tod lima to,"
Genesis,39,14,"tinawag to ray aripen to tan inkuanto, “Nengneng yo ya! Eekalan itayoy kagalangan na samay Hebreo ya insempet na asawak. Linmoob ed kuartok tan labay to ak ya akdulan, balet inmeyag ak na anggaay nayarian ko."
Genesis,39,15,"Nen nadngel ton inmeyag ak, batik ed paway, et atilak tod abay ko so kawes to.”"
Genesis,39,16,"Insinup to may kawes, anggad sinmempet so amo nen Jose."
Genesis,39,17,"Insan inkuan na samay bii, “Samay aripen a Hebreo ya insempet mo dia et linmoob ed kuartok tan papasooten to ak."
Genesis,39,18,"Balet nen inmeyag ak, batik ed paway, tan atilak toy kawes to ed abay ko.”"
Genesis,39,19,"Mapalaloy pasnuk nen Potifar,"
Genesis,39,20,kanyan impaerel toy Jose tan impaikolung to a kaiba to ray priso na ari.
Genesis,39,21,"Balet walad kinen Jose so Katawan tan binindisionan to, kanyan akaliket ed sikatoy inkargadod prisowan."
Genesis,39,22,Impasen toy Jose ya inkargado ed amin da ray arum a priso tan amin a nagagawad prisowan.
Genesis,39,23,"Anggapo lay sakit na olo to may inkargadoy prisowan ed antokaman a nipiad kinen Jose, ta walay Katawan ed kinen Jose tan pinaaligwas tod amin a gagawaen to."
Genesis,40,1,"Ag abayag, nankasalanan ed ari so inkargadoy alak tan say pangulon panadiro ed palasio."
Genesis,40,2,"Diad pasnuk na arid sikara,"
Genesis,40,3,"impaipriso to rad abung na kapitan da ray guardia, a diman met so akaiprisoan nen Jose."
Genesis,40,4,"Abayag irad prisowan, tan samay kapitan impasen toy Jose a mangasikasod sikara."
Genesis,40,5,"Aminsan a labi, diman ed prisowan, nankogip imay inkargadoy alak tan samay pangulon panadiro; nandomaan iray kogip."
Genesis,40,6,"Nen linmad sikara si Jose diad kabwasan, anengneng ton nagugunigon ira."
Genesis,40,7,"Tinepet to, “Akin et nengneng yoy nagugunigon ed sayan agew?”"
Genesis,40,8,"Inmebat ira, “Walay kogip na balang sakey ed sikami, et anggapo diay makapangipatalus.” “Say Dios so manangipatalus,” inkuanen Jose. “Ibaga yod siak ira tay kogip yo.”"
Genesis,40,9,"Kanyan inkuanto may inkargadoy alak ed palasio, “Diad kogip ko, walay tanaman ya ubas ed arap ko"
Genesis,40,10,"a taloray sanga to. Kapaway na saray bolung, nanrosas, tan aluto ray bunga."
Genesis,40,11,"Sankabembenan koy kupa na ari, kanyan inalak ira may bungay ubas tan pinespes ko rad kupa, insan ko inter ed ari.”"
Genesis,40,12,"Inkuanen Jose, “Niay talus to: saramay taloran sanga kabaliksan day taloran agew."
Genesis,40,13,"Kalabas na taloy agew, ibolus kay ari, pirdonaen to ka, tan ipawil to kad gendat a kimey mo. Iderew mod sikatoy kupa, a singa gagawaen mo nen sikay inkargado na alak to."
Genesis,40,14,"Balet kerewen ko pad sika a no maung lay kipapasen mo et salita mo ak met ed kinen ari, pian natulongan mo ak ya ompaway ed sayan prisowan."
Genesis,40,15,"Diad tuay tua, inala ak labat ed dalin da ray Hebreo, tan anggan diad Egipto anggapoy ginawak a makasengeg na kaprisoan ko.”"
Genesis,40,16,"Nen naamtaan na samay pangulon panadiro a maung so impangipatalus nen Jose ed kogip na samay inkargadoy alak ed palasio, inkuanto, “Wala met so kogip ko; sankaagtok so taloran pananginay tinapay."
Genesis,40,17,"Diad samay pananginan a walad tapew, wadman ya amin so klasiy kakanen a para ari, balet totoktoken na saray manok.”"
Genesis,40,18,"Inmebat si Jose, “Niay talus to: saramay taloran pananginay tinapay kabaliksan day taloran agew."
Genesis,40,19,"Kalabas na taloy agew, ibolus kay ari—balet papotul toy olom! Insan paibitin tod tiken so kabalgan mo, et kanen na saray manok so bangkay mo.”"
Genesis,40,20,"Kalabas na taloy agew, nen agew na inkianak na ari, angiparaan na ponsia a para amin ya opisyal to; impaipaway to may inkargadoy alak ed palasio tan samay pangulon panadiro to tan inyarap to rad saray opisyal to."
Genesis,40,21,"Pinapawil to may inkargadoy alak ed gendat a kimey to,"
Genesis,40,22,"balet impapatey to may pangulon panadiro. Agawan amin ira may imbaga nen Jose,"
Genesis,40,23,balet ag lan balut anunotan na samay inkargadoy alak si Jose—alingwanan to lan amimpinsan.
Genesis,41,1,"Kalabas na duay taon, kinogip na arid Egipto a sikatoy manalalagey ed pandel na Ilog na Nilo."
Genesis,41,2,"Kabebekta pinmaway ed ilog so pitoran baka a mararakep tan matataba, tan nankakabkab ira na dika."
Genesis,41,3,Insan pinmaway met so pitoran baka a mapmabeng tan kapokepokel. Inmasingger ira ed saramay onaan a pitoran baka ed pandel na ilog.
Genesis,41,4,Insan saramay mapmabeng a baka kinan da ra may matataban baka. Abangon ed satan so ari.
Genesis,41,5,Akaogip ni tan nankogip lamet. Pinmaway ed sakey a sengeg so pitoran dawa a maiiyan tan mataktakken.
Genesis,41,6,"Insan pinmaway met so pitoran dawa ya apa tan amaga ra, lapud adalan ira na dagem a nanlapud kalawakan."
Genesis,41,7,"Saramay pitoran dawa ya apa inakmun da ra may pitoran maiiyan. Aliing so ari, tan naamtaan ton nankogip."
Genesis,41,8,"Kaimbuas agunigon, kanyan impaawit to ray amin a salamangkiro tan saray makabat a lalaki ed Egipto. Imbaga tod sikara iray kinogip to, balet anggapoy makapangipatalus ed sikara."
Genesis,41,9,"Insan samay inkargadoy alak inkuantod ari, “Akoen kod sayan agew a nankasalanan ak."
Genesis,41,10,"Nen nampasnuk kad siak tan samay pangulon panadiro, impaipriso mo kami ed abung na kapitan da ray guardia."
Genesis,41,11,"Aminsan a labi, nankogip kami, et nandomaay talus da ra may kogip mi."
Genesis,41,12,"Walad may kaiba min sakey a Hebreon malangwer ya aripen na kapitan da ray guardia. Imbaga mid sikato ra may kogip mi, insan to ra impatalus."
Genesis,41,13,"Tinmua ya amin so imbaga to: impawil mo ak ed gendat a kimey ko, balet pinatey mo may panadiro.”"
Genesis,41,14,"Impaawit nen ari si Jose, kanyan nipaway a tampol ed prisowan. Kasumpal ton nambalbas tan nampales, pinmarontal ed ari."
Genesis,41,15,"Inkuan na arid sikato, “Walay kogip ko, et anggapoy makapangipatalus. Abalitaan kon nayarian moy mangipatalus na kogip.”"
Genesis,41,16,"Inmebat si Jose, “Ag ko nayarian, Kagalang kon Ari; balet say Dios so makapangiter na dugan talus na kogip.”"
Genesis,41,17,"Inkuan na ari, “Kinogip kon manalalagey ak ed pandel na Ilog na Nilo."
Genesis,41,18,"Kabebekta sinmakbit a nanlapud ilog so pitoran baka a mararakep tan matataba, tan nankabkab ira na dika."
Genesis,41,19,Insan sinmakbit met so pitoran baka a mapmabeng tan kapokepokel. Sankaaliwaan iran bakan anengneng kod intiron Egipto.
Genesis,41,20,"Saramay mapmabeng a baka kinan da ra may matataba,"
Genesis,41,21,"balet ag nabaloan so impangan da, ta ag met naoman so nengneng da. Abangon ak ed satan."
Genesis,41,22,Kinogip ko met ya anengneng kon pinmaway so pitoran dawa a maiiyan tan matatakken.
Genesis,41,23,"Insan pinmaway met so pitoran dawa ya apa tan amaga, lapud adalan na dagem a nanlapud kalawakan."
Genesis,41,24,"Saramay pitoran apa a dawa inakmun da ra may pitoran maiiyan. Imbagak ira yan kogip ko ed saray salamangkiro, balet anggapod sikaray makapangipatalus ed siak.”"
Genesis,41,25,"Inkuanen Jose, “Saksakey so talus da ra yan duan kogip mo; imbagay Dios ed sika so gawaen to."
Genesis,41,26,"Saramay pitoran baka a matataba kabaliksan day pitoran taon, tan saramay pitoran dawa a maiiyan kabaliksan da met so pitoran taon; saksakey so kabaliksan da."
Genesis,41,27,"Saramay pitoran baka a mapmabeng a sinmakbit, tan saramay pitoran dawa ya apa tan amagaan lapud adalan na dagem a nanlapud kalawakan, kabaliksan day pitoy taon a walay eras."
Genesis,41,28,"Onung na imbagak lad sika, impanengneng na Dios ed sika so gawaen to."
Genesis,41,29,Onsabiy pitoy taon a walay inawa ed intiron dalin na Egipto.
Genesis,41,30,"Kasumpal to ya, ontombuk so pitoy taon a walay eras; nalingwanan ira may maung a taon, ta say eras deralen toy intiron bansa."
Genesis,41,31,"Nalingwanan imay panaon na inawa, ta ontombuk so mapalalon eras."
Genesis,41,32,"Say impakapidwa na kogip mo kabaliksan to a say Dios tinibokel to lad kanunotan to yan gawaen, tan asingger lan nagawa."
Genesis,41,33,"“Natan mamili kay sakey a toon makabat tan maisip, tan ipasen mon inkargado ed intiron bansa."
Genesis,41,34,Mamili ka met na saray arum ya opisyal a mantipon na kakalima na amin a bungay dalin legan na pitoy taon a daakan so naani.
Genesis,41,35,"Patipon mon amin iray kakanen legan na saray onsabin maung a taon, tan itdan mo ray pakaoley a mangisinup ed kamalir diad saray siudad, tan pabantayan mo ra."
Genesis,41,36,"Saray taganon atipon igana ran para saray onsabin pitoran taon a walay eras ed Egipto, pian ag naerasan iray totood Egipto.”"
Genesis,41,37,"Sayan plano inabubonan na ari tan saray opisyal to,"
Genesis,41,38,"tan inkuantod sikara, “Anggapo lay naalmo tayon magmaung a too nen say si Jose, ta walad sikato so ispiritu na Dios.”"
Genesis,41,39,"Inkuan na ari ed kinen Jose, “Impanengneng na Dios ed sika yan amin, kanyan anggapoy ontalonad sika ed kakabatan tan kaisipan."
Genesis,41,40,"Ipasen ta kan inkargado ed bansak, tan onuren na totook iray amin a ganggan mo. Sikay onkumadwad siak ed pakaoley."
Genesis,41,41,Toroen ta ka natan a gobirnador na intiron Egipto.”
Genesis,41,42,"Inekal na ari so singsing to a panagmarka, insan to insolung ed gamet nen Jose. Sinolungan toy kawes a linen, tan initdan toy kadinan balituk a para beklew to."
Genesis,41,43,"Impaikana to ed kinen Jose so kumadwan karwahi to, insan saray guardiad palasio nambabando rad onaan to, “Paliis kayo! Paliis kayo!” Onya so inkatoro nen Jose a gobirnador ed intiron Egipto."
Genesis,41,44,"Inkuan na ari ed sikato, “Siak so ari, sikay onkumadwa, et anggapod intiron Egipto so makagawa na antokaman no anggapoy abuloy mo.”"
Genesis,41,45,Initdan toy Jose na balon ngaran: Zafenat-panea. Initdan to met na asawa a si Asenat ya anak nen Potifera a pari ed siudad na Heliopolis.
Genesis,41,46,Mantaoy talomplo si Jose nen ginmapon manlingkur ed ari na Egipto. Nampatanir ed ari tan nanliber-liber ed intiron Egipto.
Genesis,41,47,"Legan na pitoy taon na inawa, amayamay so naani."
Genesis,41,48,"Tinipon nen Jose ray amin a naani legan na saramay pitoy taon, tan inkamalir to rad saray siudad. Diad balang siudad tinipon to ray naani ed kaalogan a kaabay to."
Genesis,41,49,"Singa karakel na buer ed dayat so atipon to. Diad karakel da, tinondaan to la ran sinukat."
Genesis,41,50,"Kasakbayan a sinmabi ra may taon na eras, awalaay Jose na duaran anak a lalaki diad kinen asawa ton Asenat."
Genesis,41,51,"Inkuanto, “Impalingwanan na Dios iray amin a kairapan ko a pati say pakakailiw kod pamilya na amak”; kanyan inngaran to na Manases imay pangulowan ya anak to."
Genesis,41,52,"Inkuanto met, “Say Dios initdan to ak na anak ed sayan dalin a paniirapan ko”; kanyan inngaran to na Efraim imay kumadwan anak to."
Genesis,41,53,"Nansamput ira may pitoy taon na inawa ed Egipto,"
Genesis,41,54,"tan ginmapo lay pitoy taon na eras, onung na samay imbaga nen Jose. Walay eras ed arum a bansa, balet walay nakan na saray totoo ed intiron Egipto."
Genesis,41,55,"Nen anggapo lay nakan da ray Egipsio, linma rad ari. Inkuantod sikara, “Laka yod kinen Jose tan gawa yoy ibaga to.”"
Genesis,41,56,"Nen kinmayat so eras ed intiron bansa, inlokas nen Jose iray amin a kamalir tan nilakoan to ray Egipsio, ta mapalalo lan tuay eras."
Genesis,41,57,"Linmad Egipto iray katoowan ed intiron mundo ta nansaliw iray tagano ed kinen Jose, lapud mapalalo lay eras ed inerman a pasen."
Genesis,42,1,"Nen nadngelan nen Jacob a walay trigo ed Egipto, inkuantod saray lalakin anak to, “Akin et ag kayo onggalaw?"
Genesis,42,2,"Abalitaan ko a walay trigo ed Egipto; laka yod man a manaliw, pian ag itayo ompatey ed eras.”"
Genesis,42,3,"Kanyan linmad Egipto ray samploran agagi nen Jose ed ama, ta manaliw iray trigo."
Genesis,42,4,"Balet ag imbaki nen Jacob si Benjamin ya agin peteg nen Jose, ta ompan walay maoges a nagawad sikato."
Genesis,42,5,"Saray anak nen Jacob et wala ray kaiba ran manaliw met na trigo, ta walay eras ed Canaan."
Genesis,42,6,"Si Jose, lapud sikatoy gobirnador na Egipto, so manlalako na ilik ed saray totood intiron mundo. Sinmabi ra may agagi to, tan dinmakmomo rad sikato ya anggad dalin so lupa ra."
Genesis,42,7,"Nen anengneng nen Jose ira may agagi to, abirbir to ra, balet impanengneng ton singa ag to ra kabat. Masebeg a tinepet tod sikara, “Iner so nanlapwan yo?” “Nanlapu kamid Canaan; linma kami dian manaliw na tagano,” ebat da."
Genesis,42,8,"Abirbir ira nen Jose, balet ag da abirbir."
Genesis,42,9,"Anunotan to ra may kogip ton nipaakar ed sikara, et inkuanto, “Ispia kayo; linma ki dian mannengneng no antoy kakapoyan na bansa mi.”"
Genesis,42,10,"“Andi, katawan,” ebat da. “Linma kami dia, sikamin aripen mo, ta manaliw kamiy tagano."
Genesis,42,11,Sanaagi kamin amin. Aliwa kamin ispia; maung kamin totoo.”
Genesis,42,12,"Inkuanen Jose ed sikara, “Andi! Linma ki dian mannengneng no antoy kakapoyan na bansa mi.”"
Genesis,42,13,"Inkuanda, “Labindua kamin amin a sanaagi; saksakey so ama mi a wala natan ed Canaan. Inatey lay sakey ya agi mi tan atilak ed ama mi so sankayogtanan."
Genesis,42,14,"“Duga may kuanko,” ebat nen Jose. “Ispia kayon tua."
Genesis,42,15,"Onyay panubok kod sikayo: Isambak ed ngaray ari ya ag kayo dia makaalis, anggad nanengneng ko dia so yogtan ya agi yo."
Genesis,42,16,"Ompawil so sakey ed sikayo a mangawit ed sikato dia. Guardiaan iray natilak ed sikayo, anggad nasubok no tuay ibabaga yo. Ta no aliwan tua, diad ngaran na mabilay ya ari, peteg ya ispia kayo.”"
Genesis,42,17,"Kasumpal to ya, impaipriso to ran taloy agew."
Genesis,42,18,"Diad kumatlon agew, inkuanen Jose ed sikara, “Sakey ak a toon walay takot tod Dios, kanyan ag ta kayo papatey no gawaen yoy ibagak."
Genesis,42,19,"Pian napaneknekan ya aliwa kayon matila, natilak so sakey ed sikayo ed prisowan a nanayaman yo; sikayo ran arum, nayarian yo lay onsempet, ta iyakar yod saray narasan a pamilya yo so trigo a sinaliw yo."
Genesis,42,20,"Insan awit yo dia tay yogtan ya agi yo. Napaneknekan ed satan ya ag kayo mantitila, et ag ta kayo papatey.” Inmabuloy irad saya,"
Genesis,42,21,"tan inkuan na sakey tan sakey ed sikara, “Nankasalanan itayo ed samay ginawa tayod agi tayo; anengneng tayoy baleg ya irap to nen akikasid sikatayo, balet ag tayo dinengel. Kanyan wala tayo natan ed sayan irap.”"
Genesis,42,22,"Inkuanen Ruben, “Imbagak ed sikayon ag yo didiwiten, et ag yo ak met dinengel. Natan nadudusa itayo, lapud impatey to.”"
Genesis,42,23,"Atalusan nen Jose so ibabaga ra, balet ag da amta, ta misasalita rad sikato diad panamegley na sakey a manangipatalus."
Genesis,42,24,"Inmarawid sikara si Jose tan nanakis. Nen nayarian to lay mansalita, pinmawil, pinili toy Simeon, tan impaitaker ton sankanengneng da."
Genesis,42,25,"Ingganggan nen Jose a panoen na trigo ira may sako na agagi to, ipawil so kuarta na balang sakey ed dilin sako to, tan itdan iray kakanen a para panakar da. Agawa ra yan amin."
Genesis,42,26,"Inlogan na saramay sanaagi ed beneg na saray asno so trigo a sinaliw da, insan la ra sinmiput."
Genesis,42,27,"Diad pasen a nampalabasan day labi, nilokasan na sakey ed sikara so sako to, ta pakanen toy asno to, et nalmo tod tapew na kargay sako imay kuartan imbayar to."
Genesis,42,28,"“Nipawil may kuartak,” ineyag tod saray agagi to. “Wadyad sakok.” Apagaan ira tan diad takot da nantetepetan ira, “Anto yan ginawa na Dios ed sikatayo?”"
Genesis,42,29,"Kasabi rad Canaan, imbaga rad kinen ama ra so amin ya agawad sikara:"
Genesis,42,30,"“Masebesebeg ya akitongtong ed sikami so gobirnador na Egipto, tan papalsaan to kamin maniispia ed bansa to."
Genesis,42,31,"‘Aliwa kamin ispia,’ ebat mi, ‘maung kamin totoo."
Genesis,42,32,"Labindua kamin amin a sanaagi, tan saksakey so ama mi. Inatey lay sakey ya agi mi, tan walad Canaan a kaiba nen ama mi so sankayogtanan.’"
Genesis,42,33,"Inmebat imay too, ‘Onyay pakaamtaan ko no talagan maung kayon totoo: Ontilak so sakey ed sikayo; saray arum onsempet la ran mangawit na ilik ed saray narasan a pamilya yo."
Genesis,42,34,"Awit yo diay sankayogtanan ya agi yo. Naamtaan kod satan ya aliwa kayon ispia, no ag ingen maung a totoo; ipawil kod sikayoy agi yo, tan nayarian yo diay manayam tan mannigosio.’”"
Genesis,42,35,"Nen inekal day karga na sako ra, nalmo na balang sakey so supot na kuarta to; nen anengneng da may kuarta, asabian ira tan si ama ra na takot."
Genesis,42,36,"Inkuanen ama ra, “Labay yon naandin amin iray anak ko? Anggapo lay Jose; anggapo met lay Simeon; tan natan labay yo met ya alaey Benjamin. Siak so maniirap!”"
Genesis,42,37,"Inkuanen Ruben ed ama to, “No ag ko nipawil ed sikayo si Benjamin, nayarian yon pateyen iray duaran anak kon lalaki. Imatalek yod siak; asikasoen ko tan ipawil kod sikayo.”"
Genesis,42,38,"Balet inkuanen Jacob, “Ag nayarin milad sikayoy anak ko; inatey lay agi to, tan sikato labat lay atilak. Nayarin walay maoges a nagawad sikato diad dalan. Masiken ak la; ompatey ak ed ermen ya iter yod siak.”"
Genesis,43,1,Linmoor so eras ed Canaan.
Genesis,43,2,"Nen naoput la na pamilya nen Jacob imay trigo a nanlapud Egipto, inkuanen Jacob ed saray anak ton lalaki, “Pawil kayo, ta manaliw kayoy daiset a nakan tayo.”"
Genesis,43,3,"Inkuanen Juda ed sikato, “Impurpurek to may too ya ag kami naawat ed arap to no ag mi kaibay agi mi."
Genesis,43,4,"No onabuloy kayon awiten miy agi mi, onla kamin manaliw na tagano a para sikayo."
Genesis,43,5,"No ag kayo, ag kami met la onla, ta imbaga to may too ya ag kami naawat ed arap to no ag mi kaibay agi mi.”"
Genesis,43,6,"Inkuanen Jacob, “Akin et initdan yo ak na ontan lan gunigon diad impangibaga yon wala niy agi yo?”"
Genesis,43,7,"Inmebat ira, “Ag tinondaan na samay too a tinepet so nipaakar ed sikami tan say pamilya tayo, ‘Mabilay niya ama yo? Wala niy agi yo?’ Nepeg min ebatan iray tepet to. Panoy pakaamta min paawit toy agi mi?”"
Genesis,43,8,"Inkuanen Juda ed kinen ama to, “Ipila yod siak si Benjamin, et onla kami lan tampol. Diad satan anggapod sikatayoy ompatey ed eras."
Genesis,43,9,"Ipostak so bilay ko tan siak so makaoley ed sikato. No ag ko nipawil a mabilay ed sikayo, siak so mangakoy tetel ed anggad angga."
Genesis,43,10,"No ag kami komun naabalan abaybayag, akakar tan akapawil kami la ya amidwa.”"
Genesis,43,11,"Inkuanen ama ra, “No ontan so nepeg a nagawa, onyay gawa yo sirin: Mangawit kayoy sankamaungan iran bungay dalin, ikarga yod saray balkut yo, tan irigalo yo rad satay gobirnador: pigaran pasas, daiset a dilo, saray rikado, alponsigo, tan almindra."
Genesis,43,12,"Mangawit kayo met na kuartan mamidway karakel nen samay onaan ya inawit yo, ta nepeg yon ipawil imay kuartan walad saray sako yo. Nayarin lingo labat iman."
Genesis,43,13,"Awit yo sirin si agi yo, insan ki la onla."
Genesis,43,14,"Iyabuloy komun na Dios a Makapanyarin-amin a kasian to kayo tay too, pian ipawil tod sikayo si Benjamin tan samay sakey ya agi yo. Para say siak, no nepeg a naandid siak iray anak ko, sipaparaan ak.”"
Genesis,43,15,"Kanyan saramay sanaagi inala da ra may irigalo ra tan samay kuarta, insan la ra linmad Egipto a kaiba ray Benjamin. Kasabi ra, pinmarontal irad kinen Jose."
Genesis,43,16,"Nen anengneng nen Jose a kaiba ray Benjamin, inkuantod aripen ya inkargadod abung to, “Itagar mod abung ira yan totoo. Mirongo rad siak no ogto, kanyan mamatas kay sakey ya ayep tan iparaan mo.”"
Genesis,43,17,"Sinumpal to may aripen so pagagawad sikato, tan intagar tod abung nen Jose ira may sanaagi."
Genesis,43,18,"Nen oonla la rad abung, natatakot ira tan inkuandad sikaran dili, “Niaakar kami dia lapud samay kuartan nipawil ed saray sako mi nen onaan ya inyakar mi dia. Biglaan da kamin dogpaan, alaen da ray asno mi, tan gawaen da kamin aripen to.”"
Genesis,43,19,"Nen wala rad puirtay abung, inkuandad samay inkargado,"
Genesis,43,20,“Wala pay ibaga mid sika. Linma kami la dian analiw na tagano.
Genesis,43,21,"Nen ompapawil kami la, tinmonda kamin nampainawa, et nen nilokasan mi ray sako mi, nalmoy balang sakey ed sikami so kuarta to. Natan, inawit mi ra dian ipawil ed sika."
Genesis,43,22,Wala met so awit min kuartan panaliw mi na tagano. Ag mi amta no siopay angipawil ed saray sako mi na samay kuarta.”
Genesis,43,23,"Inkuanto may aripen, “Ag kayo mapaga. Ag kayo natatakot. Angangko say Dios yo, say Dios na ama yo, so angipawil na kuarta yo. Inawat kod saman so bayar yo.” Insan inyakar tod sikara si Simeon."
Genesis,43,24,"Samay aripen inyakar tod abung ira may sanaagi. Initdan to ray danum a panoras day sali ra, tan pinakan to ray asno ra."
Genesis,43,25,"Imparaan da ra may rigalon iter dad kinen Jose no onsabid kaagewan, ta nibagad sikaran mirongo rad sikato."
Genesis,43,26,"Nen sinmabiy Jose, inyakar dad sikato ra may rigalo ra, tan dinmakmomo ra ed arap to ya anggad dalin so lupa ra."
Genesis,43,27,"Tinepet toy kipapasen da, insan to ni tinepet, “Komusta may ama yon asalita yod siak? Mabilay ni tan maksil ni?”"
Genesis,43,28,"Inmebat ira, “Say ama mi a mugmon aripen mo et mabilay ni tan maksil ni.” Insan tinmalimukor ira tan tinmuek irad sikato."
Genesis,43,29,"Nen anengneng nen Jose si Benjamin ya agi ton peteg inkuanto, “Sikato ya sirin so sankayogtanan ya agi yo ya asalita yod siak. Bindisionan ka komuy Dios, anak ko.”"
Genesis,43,30,"Insan biglan tinmaynan si Jose, ta napnoy puso to na panangarod kinen agi to. Ngalngali la makaakis, kanyan linmad kuarto to tan diman nanakis."
Genesis,43,31,"Kasumpal ton nandilamus, pinmaway, binembenan toy inkasikato, tan ingganggan ton isaklang da la ray lamisaan."
Genesis,43,32,"Sakey a lamisaan so anganan nen Jose, tan sananey so anganan da ray agagi to. Sananey met so anganan da ray Egipsio a mangakan diman, ta ipapasen dan ag onkana ray Hebreo a mirongod sikara."
Genesis,43,33,"Akayorung iray sanaagi ed lamisan a walad arap nen Jose, manlapud pangulowan ya anggad yogtan. Nen anengneng da so pasen ed lamisaan na balang sakey ed sikara, nannenengnengan ira diad pankelaw da."
Genesis,43,34,"Nanlapud lamisaan nen Jose so niparongod sikara; si Benjamin maminliman karakel so niiter ed sikato nen saramay arum. Angan tan inminom ira a kaiba ray Jose, tan ontan lay likeliket da."
Genesis,44,1,"Ingganggan nen Jose imay aripen ya inkargadoy abung to, “Panom iray sako ra na tagano a nayarian dan sakbaten, tan ipawil mod tapew na kargay sako so kuarta na balang sakey ed sikara."
Genesis,44,2,"Ikargam ed tapew na kargay sako to may yogtan so kupak a pilak, tan say kuarta to.” Inonur na aripen so ganggan ed sikato."
Genesis,44,3,"Nen ontombuk a kabwasan, asakbay a sinmiput ira may sanaagi ya akakabayo rad asno ra."
Genesis,44,4,"Nen ag ni ra akaarawid siudad, inkuanen Jose ed samay aripen ya inkargadod abung to, “Abot mo ra man a totoo tan tepet mod sikara, ‘Akin et kaogsan so imbales yod kamaungan nen amok?"
Genesis,44,5,Akin et tinakew yoy pilak a kupa to? Sikato man a kupa so paniinoman to tan pampaparlesan to. Balbaleg a kaogsan so ginawa yo!’”
Genesis,44,6,"Nen nabot ira na samay aripen, inolit to ra man a salita."
Genesis,44,7,"Inmebat ira, “Antoy labay mon ibaga diad pansasalitam na ontan? Sambaan mi ya ag mi ginawa tay ibabagam."
Genesis,44,8,Kabat mo ya impawil mid sika manlapud Canaan imay kuartan nalmo mi ed tapew na saray karga na sako mi. Akin et manakew kami na pilak o balituk ed abung na amom?
Genesis,44,9,"No naalmod sakey ed sikami itay kupan abalang, nepeg toy napatey tan magmaliw ya aripen mo iray arum ed sikami.”"
Genesis,44,10,"Inkuanto, “Onabuloy ak ed satan, balet say pakalmoan labat na kupa so magmaliw ya aripen ko, tan saray arum nayarian da lay onla.”"
Genesis,44,11,"Kanyan tampol ya inyabeba dad dalin iray sako ra, insan da ra nilolokasan."
Genesis,44,12,"Nananap a maung imay aripen nen Jose; pinalapu tod sankapangulowanan ya anggad sankayogtanan, et nalmod sako nen Benjamin imay kupa."
Genesis,44,13,"Pinipilat na saramay sanaagi iray kawes da a pangipanengneng day ermen da, impapawil da ra may sako ra ed beneg na saray asno ra, insan ira pinmawil ed siudad."
