book,chapter,verse,text_Spanish,text_Bikol
Leviticus,5,1,"»Si alguien peca por negarse a declarar bajo juramento lo que vio o escuchó, sufrirá las consecuencias de su pecado.","An mga minasunod na kaso nangangaipo nin mga dolot para sa kasalan. Kun igwa nin tawong inapod tanganing magsaksi sa hukoman manongod sa saiyang nadangog o nahiling, alagad habo niyang isabi, pagdudusahan niya iyan."
Leviticus,5,2,"»Si alguien, sin darse cuenta, toca alguna cosa ritualmente impura, tal como el cadáver de un animal impuro, sea o no doméstico, o el cadáver de un animal impuro que se arrastra por el suelo, se vuelve impuro él mismo y es culpable.","Kun an sarong tawo dai tuyong makaduta sa anoman na bagay na maati, arog baga kan gadan na hayop, magigin maati siya asin magkakasala sa oras na maaraman niya an saiyang naginibo."
Leviticus,5,3,"»Si alguien, sin darse cuenta, toca alguna impureza humana, cualquiera que esta sea, se vuelve impuro él mismo. Pero al darse cuenta, será culpable.","Kun an sarong tawo dai tuyong makaduta sa anoman na bagay na maati na gikan sa tawo, magkakasala siya sa oras na maaraman niya an saiyang naginibo."
Leviticus,5,4,"»Si alguien hace uno de esos juramentos que se acostumbra a hacer a la ligera, y sin saberlo jura hacer bien o mal, ha pecado. Pero al darse cuenta, será culpable de haber hecho ese juramento.","Kun an sarong tawo pakaraw na magsumpa, minsan sa ano man na bagay, magkakasala siya sa oras na maaraman niya an saiyang naginibo."
Leviticus,5,5,"»Si alguien resulta culpable de alguna de estas cosas, deberá reconocer que ha pecado","Kun magkasala an sarong tawo, kaipuhan ikumpisal niya an saiyang kasalan"
Leviticus,5,6,"y llevarle al Señor en sacrificio para obtener el perdón por la culpa del pecado cometido una hembra del rebaño, que podrá ser una oveja o una cabra. Así el sacerdote obtendrá perdón por ese pecado. El caso del pobre",asin bilang padusa kan saiyang kasalan kaipuhan magdara siya sa Kagurangnan nin sarong babaeng karnero o kanding bilang dolot. An padi an madolot kan atang para sa kasalan kan tawong iyan.
Leviticus,5,7,"»Si a alguien no le alcanza para comprar una oveja, entonces llevará al Señor , como sacrificio por la culpa del pecado cometido, dos tórtolas o dos pichones de paloma, una de las aves como sacrificio por el pecado y la otra como holocausto.","Alagad kun dai niya kayang magdolot nin karnero o kanding bilang kabayadan kan saiyang kasalan, madara siya sa Kagurangnan nin duwang salampati o agbaan; an saro kaiyan bilang dolot para sa kasalan asin an saro bilang tinutong na atang."
Leviticus,5,8,"Se las llevará al sacerdote, quien primero ofrecerá el ave para el sacrificio por el perdón. Para esto, le cortará la cabeza sin desprenderla del todo del cuello.","Dadarahon niya an mga gamgam sa padi na iyo an madolot kan mga iyan. Enot na idodolot kan padi an gamgam na bayad para sa kasalan. Pipiripiton niya an liog kaini alagad dai niya puputolon,"
Leviticus,5,9,"Luego rociará un poco de la sangre del sacrificio por el perdón en un costado del altar, y al pie del altar exprimirá el resto de la sangre. Es un sacrificio para obtener el perdón por el pecado.",asin iwiwirik niya an kadikit na dugo kaiyan sa gilid kan altar. An matadang dugo papatagdoon niya gabos sa pamitisan kan altar; iyan sarong dolot na makakahale nin kasalan.
Leviticus,5,10,"Con la segunda ave hará un holocausto, como ya ha sido ordenado. Así el sacerdote pedirá perdón por el pecado cometido y ese pecado será perdonado.","Dangan idodolot kan padi an ikaduwang gamgam bilang tinutong na atang sosog sa pagboot. Sa paaging iyan idodolot kan padi an atang para sa kasalan kan nasabing tawo, asin papatawadon siya."
Leviticus,5,11,"»Si a esa persona tampoco le alcanza para comprar dos tórtolas o dos pichones de palomas, presentará entonces en sacrificio por el perdón, como ofrenda por el pecado cometido, la décima parte de un efa de harina refinada. Como se trata de un sacrificio por el perdón, no se le pondrá aceite ni incienso.","Alagad kun dai niya kayang magdolot nin duwang salampati o duwang agbaan, madara siya nin sarong kilong arina bilang dolot para sa saiyang kasalan. Dai niya iyan bubugtakan nin lana nin oliba o nin insenso, huli ta iyan sarong dolot para sa kasalan asin bakong dolot na pagkakan."
Leviticus,5,12,"Llevará este sacrificio al sacerdote, quien tomará un puñado de la ofrenda memorial y lo quemará en el altar junto con las ofrendas puestas al fuego ante el Señor . Es un sacrificio para obtener el perdón de pecados.","Dadarahon niya iyan sa padi na makua nin sarong gugom kan arina bilang tanda na an gabos itinao sa Kagurangnan , asin tututongon niya duman sa altar bilang dolot na pagkakan; iyan sarong dolot na makakahale nin kasalan."
Leviticus,5,13,Así el sacerdote pedirá perdón por el pecado cometido en alguna de estas cosas y ese pecado será perdonado. El resto de la ofrenda será para el sacerdote como sucede con la ofrenda de cereal». El sacrificio por la culpa,"Sa paaging iyan idodolot kan padi an atang para sa kasalan kan nasabing tawo asin papatawadon siya. An matadang arina magigin pagsadiri kan padi, arog sa dolot na pagkakan."
Leviticus,5,14,El Señor dijo a Moisés:,Itinao nin Kagurangnan ki Moises an minasunod na pagsusundon.
Leviticus,5,15,"«Si alguien comete una falta y peca involuntariamente contra lo que ha sido consagrado al Señor , llevará al Señor un carnero sin defecto como sacrificio por la culpa. Su precio será tasado en siclos de plata, según el peso oficial del santuario. Es un sacrificio por la culpa.","Kun an sarong tawo dai tuyong magkasala huli sa dai niya pakatao kan mga bayad na banal para sa Kagurangnan , madara siya nin sarong lalaking karnero o kanding na mayo nin kaninan bilang dolot na kabayadan. Aramon nindo an kantidad kaiyan sosog sa kinaugalean na timbang kan santwaryo."
Leviticus,5,16,"Además, el culpable hará restitución por haber pecado contra lo consagrado, añadiendo la quinta parte, la cual entregará al sacerdote. Así el sacerdote pedirá perdón por él mediante el carnero del sacrificio por la culpa, y ese pecado será perdonado.","Babayadan niya an saiyang utang saka matao pa siya nin dagdag na beynte porsyento. Itatao niya iyan sa padi na iyo an madolot kan hayop bilang atang para sa saiyang kasalan, asin papatawadon siya."
Leviticus,5,17,"»Si alguien peca involuntariamente e incurre en algo que los mandamientos del Señor prohíben, es culpable y sufrirá las consecuencias de su pecado.","Kun an sarong tawo dai tuyong magkasala huli sa paglapas kan arin man sa mga pagboot nin Kagurangnan , babayadan niya an kasalan na iyan."
Leviticus,5,18,"Llevará al sacerdote un carnero sin defecto, cuyo precio será fijado como sacrificio por la culpa. Así el sacerdote pedirá perdón por el mal que esa persona cometió involuntariamente, y ese pecado será perdonado.","Madara siya sa padi nin sarong lalaking karnero o kanding na mayo nin kaninan bilang dolot nin kabayadan. Aaramon nindo an kantidad kaiyan sosog sa kinaugalean na timbang kan santwaryo. An padi an madolot kan sakripisyo para sa kasalan kan tawong iyan, asin papatawadon siya."
Leviticus,5,19,Es un sacrificio por la culpa de la que se hizo acreedor por pecar contra el Señor ».,Dolot iyan nin kabayadan para sa kasalan na ginibo niya tumang sa Kagurangnan .
Leviticus,6,1,El Señor dijo a Moisés:,Itinao nin Kagurangnan ki Moises an minasunod na pagsusundon.
Leviticus,6,2,"«Si alguien comete una falta y peca contra el Señor al defraudar a su prójimo en algo que se dejó a su cuidado, o si roba u oprime a su prójimo despojándolo de lo que es suyo,","Kaipuhan magdolot an siisay man na magkasala tumang sa Kagurangnan huli sa pagsayumang ibalik an iwinalat saiya kan kapwa niya Israelita, maghabon o magdaya saiya,"
Leviticus,6,3,"o si encuentra algo que se perdió y niega tenerlo, o si comete perjurio en alguna de las cosas en que se acostumbra pecar,",magputik kan manongod sa ano man na nawawara asin magsumpa na dai niya iyan nakua.
Leviticus,6,4,"será culpable y deberá devolver lo que haya robado, quitado, lo que se le haya dado a guardar, el objeto perdido que niega tener","Kun an sarong tawo magkasala kan arin man sa nasabing mga paagi, mabayad siya para sa kinua niya sa maraot na paagi."
Leviticus,6,5,o cualquier otra cosa por la que haya cometido perjurio. Así que deberá restituirlo íntegramente y añadir la quinta parte de su valor. Todo esto lo entregará a su dueño el día que presente su sacrificio por la culpa.,"Sa aldaw na maaraman an saiyang kasalan, an kagsadiri babayadan niya kan bilog na kantidad na saiyang kinua asin madagdag pa siya nin beynte porsyento."
Leviticus,6,6,"Llevará al Señor un carnero sin defecto, cuyo precio será fijado como sacrificio por la culpa. Lo presentará al sacerdote,",Dadarahon niya sa padi an sarong lalaking karnero o kanding na mayo nin kaninan bilang dolot na kabayadan. Aramon nindo an kantidad kaiyan sosog sa kinaugalean na timbang kan santwaryo.
Leviticus,6,7,"quien pedirá perdón ante el Señor por esa persona, y cualquier cosa por la que se haya hecho culpable le será perdonada». El holocausto",Idodolot kan padi an atang para sa kasalan kan nasabing tawo asin papatawadon siya.
Leviticus,6,8,El Señor dijo a Moisés,"Pinagbotan nin Kagurangnan si Moises,"
Leviticus,6,9,que ordenara a Aarón y a sus hijos: «Esta es la ley respecto al holocausto: El holocausto se dejará arder sobre el altar toda la noche hasta el amanecer y el fuego del altar se mantendrá encendido.,"na itao ki Aaron asin sa saiyang mga aking lalaki an minasunod na pagsusundon manongod sa tinutong na atang. Ibubugtak sa altar an tinutong na atang, asin an kalayo sa altar papabayaan na maglaad sa bilog na banggi."
Leviticus,6,10,"El sacerdote, vestido con su túnica y su ropa interior de tela de lino, removerá las cenizas del holocausto consumido por el fuego sobre el altar y las echará a un lado del altar.","Masulot an padi nin tunika asin sarwal na lino, dangan hahaleon niya an abo kan tinutong na atang saka ibubugtak sa gilid kan altar."
Leviticus,6,11,"Luego se cambiará de ropa y sacará del campamento las cenizas, llevándolas a un lugar ritualmente puro.","Dangan masangle siya kan saiyang gubing asin dadarahon niya an abo sa luwas kan kampo, sa sarong malinig na lugar."
Leviticus,6,12,"Mientras tanto, el fuego se mantendrá encendido sobre el altar; no deberá apagarse. Cada mañana el sacerdote pondrá más leña sobre el altar, y encima de este colocará el holocausto para quemar en él la grasa del sacrificio de comunión.","An kalayo sa altar kaipuhan danay na naglalaad; dai nanggad iyan pagpabayaan na mapalsok. Aga-aga, gagatongan iyan kan padi. Papakarahayon niya an mga tututongon na atang sa ibabaw kan mga igatong saka tututongon an mga taba kan dolot para sa katoninongan."
Leviticus,6,13,El fuego sobre el altar no deberá apagarse nunca; siempre deberá estar encendido. La ofrenda de cereal,"Sa gabos na panahon, maglalaad an kalayo sa altar asin dai nanggad papabayaan na mapalsok."
Leviticus,6,14,"»Esta es la ley respecto a la ofrenda de cereal: Los hijos de Aarón la presentarán ante el Señor , delante del altar.",An minasunod iyo an mga pagboot manongod sa dolot na pagkakan. An pading aki ni Aaron iyo an matao sa Kagurangnan kan dolot na pagkakan duman sa atubang kan altar.
Leviticus,6,15,"El sacerdote tomará de la ofrenda un puñado de harina refinada con aceite, así como todo el incienso que está sobre la ofrenda de cereal. Todo esto lo quemará en el altar, como ofrenda memorial de aroma grato al Señor .","Dangan mahakbot an padi nin sarong gugom kan arina saka lana, kaiba an gabos na insenso dangan tututongon niya iyan sa altar bilang tanda na an gabos idinolot sa Kagurangnan . An parong kan dolot na iyan nawiwilihan nin Kagurangnan ."
Leviticus,6,16,"Aarón y sus hijos se comerán el resto de la ofrenda, pero sin levadura y en un lugar santo, que podrá ser el atrio de la Tienda de reunión.","An matatadang arina saka lana gigibohon na tinapay na mayo nin lebadura asin kakakanon kan mga padi sa sarong banal na lugar, duman sa patyo kan Tabernakulo."
Leviticus,6,17,"No se cocerá con levadura, porque esa es la porción que les doy de mis ofrendas puestas al fuego. Es una porción sumamente sagrada, como lo son el sacrificio por el perdón y el sacrificio por la culpa.",Itinao na iyan nin Kagurangnan sa mga padi bilang saindang kahirasan sa mga dolot na pagkakan. Banal iyan arog kan mga dolot para sa kasalan asin kan dolot na kabayadan.
Leviticus,6,18,Todos los hijos varones de Aarón podrán comer de ella. Es un estatuto perpetuo para los descendientes de ustedes respecto a las ofrendas puestas al fuego ante el Señor . Cualquier cosa que toque los sacrificios quedará consagrada». La ofrenda de los sacerdotes,"Sa maabot pang mga panahon, an gabos na aking lalaki ni Aaron pwedeng kumakan kaiyan bilang kahirasan ninda sa pagkakan na idinolot sa Kagurangnan . Magigin banal an siisay man na dumotdot kaiyan."
Leviticus,6,19,El Señor dijo a Moisés:,Itinao nin Kagurangnan ki Moises an minasunod na pagsusundon
Leviticus,6,20,"«Esta es la ofrenda que Aarón y sus hijos deben presentar al Señor el día en que sean ungidos: la décima parte de un efa de harina refinada, como ofrenda regular de cereal. Una mitad de la ofrenda se presentará por la mañana, y la otra mitad por la tarde.","para sa pag-orden bilang padi kan saro sa mga aki ni Aaron. Sa aldaw na ordenan siya, matao siya sa Kagurangnan nin sarong kilong arina bilang dolot (pareho kadakul kan itinatao sa aroaldaw na dolot na pagkakan). An kabanga kaiyan idodolot niya pagkaaga, asin an kabanga pagkabanggi."
Leviticus,6,21,"Se preparará con aceite en una sartén, se llevará amasada y se presentará en porciones, como una ofrenda de cereal de aroma grato al Señor .","Sasalakan niya iyan nin lana saka lulutoon sa parilya, dangan roronoton asin idodolot bilang dolot na pagkakan. An parong kan dolot na iyan nawiwilihan nin Kagurangnan ."
Leviticus,6,22,La preparará el hijo de Aarón que lo suceda como sacerdote ungido. Este es un estatuto perpetuo del Señor : la ofrenda se quemará completamente.,"Sa maabot na panahon, an siring na pagdolot sa Kagurangnan gigibohon kan lambang aki ni Aaron na maglilingkod bilang Halangkaw na Padi. Tututongon niya iyan bilang tinutong na atang sa Kagurangnan ."
Leviticus,6,23,No se comerá ninguna de las ofrendas que presenten los sacerdotes; todas deberán quemarse por completo». El sacrificio para perdón de pecados,Tututongon gabos an lambang dolot na pagkakan nin sarong padi; dai iyan pwedeng kakanon.
Leviticus,6,24,El Señor ordenó a Moisés,"Pinagbotan nin Kagurangnan si Moises,"
Leviticus,6,25,"que dijera a Aarón y a sus hijos: «Esta es la ley respecto al sacrificio para obtener el perdón de pecados: La víctima deberá ser degollada ante el Señor , en el mismo lugar donde se degüellan los animales para el holocausto. Es algo sumamente sagrado.","na itao ki Aaron asin sa saiyang mga aking lalaki an minasunod na pagsusundon manongod sa mga dolot para sa kasalan. An hayop na idodolot para sa kasalan kaipuhan na bunoon duman sa parteng amihan kan altar, sa lugar na binubunoan kan mga hayop na tututongon. Iyan sarong banal na dolot."
Leviticus,6,26,"El mismo sacerdote que ofrezca el sacrificio por el perdón deberá comérselo. Se lo comerá en un lugar santo, en el atrio de la Tienda de reunión.","An padi na madolot kan hayop iyo an makakan kaiyan duman sa banal na lugar, sa patyo kan Tabernakulo."
Leviticus,6,27,"Cualquier cosa que toque la carne del sacrificio quedará consagrada. Si su sangre llega a salpicar algún vestido, este deberá lavarse en un lugar santo.",Magigin banal an siisay man o an ano man na makadotdot kan laman kan hayop. An arin man na parte kan gubing na matipsikan kan dugo kaiyan kaipuhan hugasan sa sarong banal na lugar.
Leviticus,6,28,"Además, deberá romperse la vasija de barro en que se haya cocido el sacrificio; pero, si se cuece en una vasija de bronce, esta se restregará y se enjuagará con agua.","Kun sarong koron an linutoan kan karne, kaipuhan pasaon iyan pakatapos, alagad kun sarong lutoan na metal an ginamit, kaipuhan kuskosan iyan asin balnawan nin tubig."
Leviticus,6,29,Todo varón entre los sacerdotes podrá comer del sacrificio. Es algo sumamente sagrado.,An lambang lalaki sa pamilya kan mga padi pwedeng kumakan kan dolot na iyan; iyan orog kabanal.
Leviticus,6,30,Pero no se comerá ningún sacrificio por el perdón cuya sangre haya sido llevada a la Tienda de reunión para obtener perdón de pecados en el santuario; este sacrificio se consumirá en el fuego.,"Alagad kun an dugo kaiyan dinara sa laog kan Tabernakulo asin ginamit sa seremonya kan paghale nin kasalan, kaipuhan dai iyan pagkakanon kundi tutongon."
Leviticus,7,1,"»Esta es la ley respecto al sacrificio por la culpa, el cual es sumamente sagrado:",Iyo ini an mga pagsusundon manongod sa dolot na kabayadan. An mga iyan orog kabanal.
Leviticus,7,2,"La víctima deberá ser degollada en el mismo lugar donde se degüellan los animales para el holocausto, y su sangre será derramada alrededor del altar.","An hayop para sa dolot na ini, bubunoon duman sa parteng amihan kan altar, saen binubuno an mga hayop na para sa tinutong na atang, asin an dugo kaiyan iuula sa apat na gilid kan altar."
Leviticus,7,3,"Luego se ofrecerá toda su grasa: la cola, la grasa que recubre los intestinos,","Hahaleon an gabos na taba kaiyan saka idodolot sa altar: an matabang ikog, an taba na minatahob kan bituka,"
Leviticus,7,4,"los dos riñones y la grasa que los recubre, la grasa que recubre los lomos, y también el lóbulo del hígado, el cual se extraerá junto con los riñones.",an duwang bato asin an taba kaiyan patin an pinakamarahay na kabtang kan katoy.
Leviticus,7,5,El sacerdote quemará todo esto en el altar como ofrenda puesta al fuego ante el Señor . Es un sacrificio por la culpa.,An gabos na taba kaiyan tututongon kan padi sa ibabaw kan altar bilang sarong dolot na pagkakan para sa Kagurangnan . Iyan sarong dolot nin kabayadan.
Leviticus,7,6,"Todo varón entre los sacerdotes podrá comer del sacrificio, pero deberá comerlo en un lugar santo. Es algo sumamente sagrado. Derechos de los sacerdotes",An lambang lalaki na kaayon sa mga pamilya kan padi pwedeng kumakan kaiyan alagad kaipuhan na kakanon niya iyan sa sarong lugar na banal huli ta iyan orog kabanal.
Leviticus,7,7,»La misma ley se aplica tanto al sacrificio por el perdón como al sacrificio por la culpa: El animal pertenecerá al sacerdote que lo sacrifique para pedir perdón de pecados.,Saro sana an pagboot manongod sa dolot para sa kasalan asin para sa dolot nin kabayadan: an karne magigin sadiri kan padi na nagdolot kan atang.
Leviticus,7,8,La piel de la víctima del holocausto también será para el sacerdote que la ofrezca.,An anit kan hayop magigin sadiri man kan padi na nagdolot kan atang.
Leviticus,7,9,"Así mismo, toda ofrenda de cereal cocida al horno, a la olla o a la sartén, será del sacerdote que la ofrezca.","Mapapasaiya an arin man na dolot na pagkakan na idinolot niya, magin iyan linuto sa horno, sa kawali o sa parilya."
Leviticus,7,10,"Toda ofrenda de cereal, ya sea amasada con aceite o seca, pertenecerá a todos los hijos de Aarón por partes iguales. Diversos sacrificios de comunión","Alagad an gabos na dolot na pagkakan na dai linuto, sinalakan man nin lana o dai, magigin sadiri kan mga pading aki ni Aaron asin kaipuhan na pagbarangaon ninda iyan."
Leviticus,7,11,»Esta es la ley respecto al sacrificio de comunión que se ofrece al Señor :,Iyo ini an mga pagsusundon manongod sa dolot para sa katoninongan na pwedeng idolot sa Kagurangnan nin siisay man.
Leviticus,7,12,"»Si se ofrece en acción de gracias, entonces se ofrecerán también panes sin levadura amasados con aceite, hojuelas sin levadura untadas con aceite o panes de harina refinada amasados con aceite.","Kun idolot iyan nin sarong tawo bilang pasalamat sa Dios, kaiba an hayop na iaatang, madolot siya nin tinapay na mayo nin lebadura: mahibog na tinapay hale sa arina na sinalakan nin lana nin oliba o manipis na biskwit na linahidan nin lana nin oliba o manipis na biskwit na gibo sa arina na sinalakan nin lana nin oliba."
Leviticus,7,13,"Junto con el sacrificio de comunión en acción de gracias, se deberá presentar una ofrenda de pan con levadura.",Madolot pa siya nin iba pang ginibong tinapay na igwa nin lebadura.
Leviticus,7,14,De toda ofrenda deberá presentarse una parte como contribución al Señor y se destinará al sacerdote a quien corresponda derramar la sangre del sacrificio de comunión.,Makua siya nin saro sa manlaen-laen na klase nin tinapay na dara niya bilang espesyal na dolot sa Kagurangnan ; magigin sadiri iyan kan padi na maula kan dugo kan dolot para sa katoninongan.
Leviticus,7,15,"La carne de este sacrificio deberá comerse el día en que se ofrezca, sin dejar nada para el día siguiente.",An karne kan hayop kaipuhan na kakanon sa aldaw na idinolot iyan; dai magtada kaiyan para sa masunod na aldaw.
Leviticus,7,16,"»Si el sacrificio tiene que ver con una promesa o se trata de una ofrenda voluntaria, no solo se comerá en el día que se ofrezca el sacrificio, sino que podrá comerse el resto al día siguiente.","Alagad kun an dolot para sa katoninongan idolot niya bilang pag-otob nin sarong panuga o bilang sarong boluntad na dolot, dai kaipuhan na uboson iyan sa laog kan aldaw na idinolot iyan; an matada pwedeng kakanon sa masunod na aldaw."
Leviticus,7,17,Pero toda la carne que quede hasta el tercer día se quemará en el fuego.,Kun may matada pang karne sa ikatolong aldaw kaipuhan tutongon iyan.
Leviticus,7,18,"Si alguna carne del sacrificio de comunión llega a comerse al tercer día, tal sacrificio no será aceptado ni se tomará en cuenta, porque la carne ya está impura. El que la coma sufrirá las consecuencias de su pecado.","Kun kakanon pa an natadang karne sa ikatolong aldaw, dai na aakoon nin Dios an kagdolot. Dai iyan ipapanongod sa kagdolot; magigin maati iyan. Papadusahan an siisay man na kumakan kaiyan."
Leviticus,7,19,"»No deberá comerse la carne que haya tocado alguna cosa ritualmente impura, sino que se quemará en el fuego. En cuanto a otra carne, toda persona pura podrá comerla.","Kun an karne makaduta sa ano man na maati, dai nanggad iyan pagkakanon kundi tutongon. An siisay man na malinig pwedeng kumakan kan karne."
Leviticus,7,20,"Si una persona impura come la carne ofrecida al Señor en el sacrificio de comunión, será eliminada de su pueblo.","An tawong bakong malinig alagad kuminakan kaiyan, dai na ibibilang na kaayon sa banwaan nin Dios."
Leviticus,7,21,"Si alguien toca cualquier clase de impureza humana o de animal, o de algo detestable y luego come la carne ofrecida al Señor en el sacrificio de comunión, será eliminado de su pueblo». Prohibiciones acerca de la grasa y de la sangre","An siisay man na kumakan kan idinolot na karne pakatapos na siya makaduta sa ano man na maati, tawo man o hayop, dai na ibibilang na kaayon sa banwaan nin Dios."
Leviticus,7,22,El Señor ordenó a Moisés,Tinawan pa nin Kagurangnan si Moises kaining mga pagsusundon
Leviticus,7,23,"que dijera a los israelitas: «Ustedes no comerán grasa de ganado vacuno, ovino o cabrío.","kan mga Israelita. Dai dapat kakanon an taba nin baka, karnero o kanding."
Leviticus,7,24,"La grasa de un animal muerto o despedazado podrá usarse con cualquier otro fin, menos para comerla.",An taba kan hayop na nagadan o ginadan nin sarong lalaw na hayop dai nanggad nindo pagkakanon; pwedeng gamiton iyan sa ibang katuyohan.
Leviticus,7,25,Todo el que coma grasa de animales presentados como ofrenda puesta al fuego ante el Señor será eliminado de su pueblo.,"An siisay man na kumakan kan taba kan hayop na pwedeng idolot bilang dolot na pagkakan sa Kagurangnan , dai na ibibilang na kaayon sa banwaan nin Dios."
Leviticus,7,26,"Vivan donde vivan, ustedes no comerán grasa ni sangre alguna, sea de ave o de otro animal.","Saen man mag-erok an mga Israelita, dai nanggad sinda magkakan kan dugo kan gamgam o hayop."
Leviticus,7,27,Todo el que coma cualquier clase de sangre será eliminado de su pueblo». La porción de los sacerdotes,"An siisay man na maglapas kan togon na ini, dai na ibibilang na kaayon sa banwaan nin Dios."
Leviticus,7,28,El Señor ordenó a Moisés,Tinawan pa nin Kagurangnan si Moises kaining mga pagsusundon
Leviticus,7,29,"que dijera a los israelitas: «El que ofrezca al Señor un sacrificio de comunión deberá presentar al Señor parte de ese sacrificio,",kan mga Israelita. An siisay man na magtao nin dolot para sa katoninongan kaipuhan maglaen nin kadikit kaiyan bilang espesyal na regalo sa Kagurangnan .
Leviticus,7,30,"y presentarle también una ofrenda puesta al fuego. Llevará la grasa y el pecho, y mecerá ante el Señor el pecho de la víctima como ofrenda mecida.",Siya mismo an madolot kaiyan bilang dolot na pagkakan. Dadarahon niya an taba kan hayop kaiba an daghan kaiyan dangan iitaas niya an mga iyan sa Kagurangnan bilang espesyal na regalo.
Leviticus,7,31,"El sacerdote quemará la grasa en el altar, pero el pecho será para Aarón y sus hijos.","An taba tututongon kan padi duman sa altar, alagad an daghan magigin pagsadiri kan mga padi."
Leviticus,7,32,"Al sacerdote se le dará, como contribución, el muslo derecho del sacrificio de comunión.",An nasa hurihan na toong bitis kan hayop itatao niya bilang espesyal na regalo
Leviticus,7,33,El muslo derecho será la porción del sacerdote a quien le toque ofrecer la sangre y la grasa del sacrificio.,sa padi na nagdolot kan dugo saka taba kan dolot para sa katoninongan.
Leviticus,7,34,"Porque de los sacrificios de comunión que ofrecen los israelitas, yo he tomado el pecho mecido y el muslo para dárselos, como contribución, al sacerdote Aarón y a sus hijos. Este será un estatuto perpetuo entre los israelitas».","An daghan kan hayop sarong espesyal na regalo, asin an nasa hurihan na toong bitis sarong espesyal na kahirasan na kinua nin Kagurangnan hale sa mga Israelita asin itinao sa mga padi. Iyo iyan an kaipuhan na itao kan mga Israelita sa mga padi sagkod pa man."
Leviticus,7,35,"De las ofrendas puestas al fuego ante el Señor , esa es la porción consagrada para Aarón y sus hijos desde el día en que Moisés se los presentó al Señor como sacerdotes.","Sa pagkakan na idinolot sa Kagurangnan , iyo iyan an kahirasan na itinao ki Aaron asin sa saiyang mga aki kan aldaw na sinda ordenan bilang mga padi."
Leviticus,7,36,"El día en que fueron ungidos, el Señor ordenó a los israelitas darles esa porción. Es un estatuto perpetuo para sus descendientes.","Kan aldaw na iyan, ipinagboot nin Kagurangnan sa mga Israelita na itao ninda sa mga padi an kabtang na iyan kan dolot. Saro ining pagsusundon na dapat otobon kan mga Israelita sa gabos na panahon."
Leviticus,7,37,"Esta es la ley respecto a los holocaustos, las ofrendas de cereales, los sacrificios el perdón, los sacrificios por la culpa, los sacrificios de ordenación y los sacrificios de comunión.","Iyo ini an mga pagsusundon manongod sa tinutong na atang, sa dolot na pagkakan, sa dolot para sa kasalan, sa dolot na kabayadan, sa dolot sa ordenasyon asin sa dolot para sa katoninongan."
Leviticus,7,38,El Señor se la dio a Moisés en el monte Sinaí el día en que mandó a los israelitas presentarle ofrendas en el desierto de Sinaí.,"Duman sa kalangtadan, sa Bukid nin Sinai, itinao nin Kagurangnan ki Moises an mga pagboot na ini, sa parehong aldaw na tinaraman niya an mga Israelita na magdara kan saindang mga dolot."
Leviticus,8,1,El Señor dijo a Moisés:,"Tinaraman nin Kagurangnan si Moises,"
Leviticus,8,2,"«Toma a Aarón y a sus hijos, junto con sus vestiduras, el aceite de la unción, el ternero para el sacrificio por el perdón de pecados, los dos carneros y el canastillo de los panes sin levadura.","“Ipag-iba mo si Aaron saka an saiyang mga aking lalaki duman sa may pintoan kan Tabernakulo, asin darahon mo man an mga gubing na sa padi, an panlahid na lana, an torilyong baka para sa dolot sa kasalan, an duwang lalaking karnero, sagkod an basket nin tinapay na mayo nin lebadura."
Leviticus,8,3,Congrega luego a toda la comunidad a la entrada de la Tienda de reunión».,Dangan tiriponon mo duman an mga tawo.”
Leviticus,8,4,Moisés llevó a cabo la orden del Señor y congregó a la comunidad a la entrada de la Tienda de reunión.,"Ginibo ni Moises an ipinagboot saiya nin Kagurangnan asin kan magkatiripon na an mga tawo,"
Leviticus,8,5,Allí Moisés dijo: «Esto es lo que el Señor ha ordenado hacer».,"sinabihan sinda ni Moises, “An gigibohon ko ngunyan iyo an ipinagboot nin Kagurangnan .”"
Leviticus,8,6,"Acto seguido, Moisés hizo que se acercaran Aarón y sus hijos y los lavó con agua.",Dangan dinara ni Moises sa enotan si Aaron saka an saiyang mga aking lalaki asin kinarigos niya sinda.
Leviticus,8,7,"A Aarón le puso la túnica y se la ciñó con la faja, luego lo cubrió con el manto y encima le puso el efod, ciñéndoselo con la cinta del mismo.","Pakatapos, isinulot niya ki Aaron an tunika, an abito sagkod an habay. Dangan isinulot ni Moises ki Aaron an efod na saiyang ibinugkos sa paagi kan habay na magayon an pakagibo."
Leviticus,8,8,Enseguida le colocó el pectoral y sobre este puso el urim y el tumim .,Sunod niyang isinulot saiya an pantahob sa daghan dangan ibinugtak niya duman an Urim asin Tummim.
Leviticus,8,9,"Por último, le colocó el turbante en la cabeza y en la parte delantera puso la placa de oro, la tiara sagrada, tal como el Señor se lo había mandado.","Ibinugtak niya an mitra sa payo ni Aaron asin sa atubangan kaiyan ibinugtak niya an bulawan na korona, an banal na tanda kan konsagrasyon, sosog sa ipinagboot saiya nin Kagurangnan ."
Leviticus,8,10,Después Moisés tomó el aceite de la unción y ungió el santuario junto con todo lo que había en él para consagrarlos.,"Pakatapos, kinua ni Moises an panlahid na lana dangan linahidan niya an Tabernakulo asin an iba pang yaon sa laog. Sa paaging ini, kinonsagra niya sa Kagurangnan an gabos."
