book,chapter,verse,text_Bikol,text_Cebuano
Leviticus,1,5,"Dangan bubunoon niya an hayop sa atubang nin Kagurangnan , asin an dugo kaiyan idodolot sa Kagurangnan kan mga pading aki ni Aaron. Iuula ninda an dugo sa apat na gilid kan altar na yaon sa may pintoan kan Tabernakulo.",Patyon niya ang torong baka sa atubangan sa Ginoo ug ang mga pari nga mga anak ni Aaron maghalad sa dugo ug magsablig niini libot sa halaran nga anaa sa pultahan sa tolda nga tagboanan.
Leviticus,1,6,Dangan aanitan niya an hayop asin pepedasohon.,Ug panitan niya ang halad nga sunogon ug hiwahiwaon kini.
Leviticus,1,7,An mga padi an mapakarahay kan mga igatong sa altar dangan maamak kaiyan.,Ang mga anak nga lalaki ni Aaron nga pari maoy magbutang ug kalayo ibabaw sa halaran ug magpahimutang ug sugnod sa ibabaw sa kalayo.
Leviticus,1,8,An pinedasong karne kan hayop kaiba an payo asin taba kaiyan ibubugtak ninda sa ibabaw kan kalayo.,"Ug ang mga pari nga mga anak ni Aaron magpahimutang sa mga hiniwa, sa ulo ug sa tambok ngadto sa sugnod ibabaw sa kalayo nga anaa sa ibabaw sa halaran."
Leviticus,1,9,An kagdolot iyo an mahugas kan bituka asin kan nasa hurihan na mga bitis kan hayop. An padi iyo an matutong kan bilog na atang sa altar. An parong kaiyan nawiwilihan nin Kagurangnan .,"Apan hugasan niya ug tubig ang mga sulod sa ginhawaan ug ang mga paa niini. Ug sunogon sa pari ang tibuok ibabaw sa halaran ingon nga usa ka halad nga sinunog, usa ka halad pinaagi sa kalayo, usa ka kahumot alang sa Ginoo."
Leviticus,1,10,"Kun an idodolot kan lalaki saro kan saiyang mga karnero o kanding, kaipuhan na lalaki asin mayong kaninan.","“Kon ang iyang halad alang sa halad nga sunogon gikan sa panon, sa mga karnero o sa mga kanding, ang iyang ihalad laki nga walay tatsa."
Leviticus,1,11,Bubunoon niya iyan sa parteng amihan kan altar asin an mga padi iyo an maula kan dugo kan hayop sa apat na gilid kan altar.,Patyon niya kini dapit sa amihanan nga kilid sa halaran sa atubangan sa Ginoo ug ang mga pari nga mga anak ni Aaron magsablig sa dugo niini libot sa halaran.
Leviticus,1,12,"Pakatapos na mapedaso kan lalaking nag-atang an hayop, ibubugtak iyan kan padi sa ibabaw kan kalayo sa altar, kaiba an payo saka an taba.",Ug hiwahiwaon niya kini uban ang ulo ug ang tambok niini ug ang pari maoy magpahimutang niini ibabaw sa sugnod ibabaw sa kalayo nga anaa ibabaw sa halaran.
Leviticus,1,13,"Huhugasan kan kagdolot an bituka asin an nasa hurihan na mga bitis kan hayop, dangan idodolot kan padi an bilog na atang; tututongon niya iyan gabos sa altar. An parong kaiyan nawiwilihan nin Kagurangnan .","Apan hugasan niya ug tubig ang sulod sa ginhawaan ug ang mga paa, ug ihalad sa pari ang tibuok ug sunogon kini niya ibabaw sa halaran. Kini mao ang halad nga sinunog, halad pinaagi sa kalayo, usa ka kahumot alang sa Ginoo."
Leviticus,1,14,"Kun an saiyang idodolot bilang tinutong na atang sarong gamgam, kaipuhan na magdara siya nin agbaan o salampati.","“Kon ang iyang halad alang sa Ginoo usa ka halad nga sunogon nga mga langgam, kinahanglan nga ang iyang ihalad tukmo o mga kuyabog sa salampati."
Leviticus,1,15,An padi iyo an madara kaiyan sa altar asin pipiripiton niya an liog kan gamgam dangan susuloon an payo kaini duman sa altar. Papatagdoon niya an dugo sa gilid kan altar sagkod na maubos.,"Ug dad-on kini sa pari ngadto sa halaran, ug lungison ang ulo niini, ug sunogon kini diha sa halaran, ug ang dugo niini patuloon sa kilid sa halaran."
Leviticus,1,16,"Pakatapos, hahaleon niya an butsi asin an mga balukag kan gamgam dangan itatapok niya sa parteng sirangan kan altar, sa lugar na binubugtakan kan abo.","Ug iyang kuhaon ang pabalonan ug ang mga balhibo niini, ug ilabay niya kini duol sa halaran, dapit sa silangan, sa dapit sa mga abo."
Leviticus,1,17,"Dangan kakapotan niya an mag-ibong na pakpak asin babaakon niya an hawak, alagad dai niya pagsusuhayon. Pakatapos, tututongon niyang bilog an gamgam duman sa altar. An parong kaiyan nawiwilihan nin Kagurangnan .","Laksion niya kini diha sa mga pako, apan dili na kini bahinon pa. Ug sunogon kini sa pari ibabaw sa halaran ibabaw sa sugnod diha sa kalayo. Kini mao ang halad nga sinunog, halad pinaagi sa kalayo, usa ka kahumot alang sa Ginoo."
Leviticus,2,1,"Kun magdara nin trigo an siisay man tanganing idolot sa Kagurangnan bilang dolot na pagkakan, kaipuhan na gilingon niya ngona iyan na magin arina. Uulaan niya iyan nin lana nin oliba asin bubugtakan nin insenso sa ibabaw,","“Sa dihang adunay magdala ug halad nga pagkaon alang sa Ginoo , kinahanglan nga ang iyang ihalad pinong harina, ug buboan niya kini ug lana ug butangan niya ug insenso ang ibabaw niini."
Leviticus,2,2,"dangan dadarahon niya sa mga pading aki ni Aaron. Mahakbot an padi nin sarong gugom kan arina saka lana, kaiba an gabos na insenso dangan tututongon niya iyan sa altar bilang tanda na an gabos idinolot na sa Kagurangnan . An parong kaiyan nawiwilihan nin Kagurangnan .","Unya dad-on niya kini ngadto sa mga anak ni Aaron, ang mga pari. Unya ang pari magkuha ug usa ka hakop sa pinong harina ug sa lana, uban ang tanan nga insenso niini. Ug kini sunogon sa pari ingon nga handomanan niini ibabaw sa halaran, halad pinaagi sa kalayo, usa ka kahumot alang sa Ginoo ."
Leviticus,2,3,An tada kan idinolot na pagkakan mapapaduman sa mga padi; banal iyan huli ta kabtang iyan kan pagkakan na idinolot sa Kagurangnan .,Ug ang nahibilin sa halad nga pagkaon iya na ni Aaron ug sa iyang mga anak nga lalaki. Kini labing balaan sa mga halad pinaagi sa kalayo alang sa Ginoo .
Leviticus,2,4,"Kun tinapay na linuto sa horno an idodolot, kaipuhan linuto iyan na mayo nin lebadura. Pwedeng mahibog iyan o manipis, sinalakan nin lana nin oliba o linahidan sana.","“Sa dihang ikaw maghalad ug usa ka halad nga pagkaon nga giluto diha sa hudno, kinahanglan nga kini mga pan nga walay patubo gikan sa pinong harina nga sinagolan ug lana o mga nipis nga pan nga walay patubo ug gihidhiran ug lana."
Leviticus,2,5,"Kun an idodolot tinapay na linuto sa parilya, kaipuhan gibohon iyan hale sa arina na may salak na lana nin oliba alagad mayo nin lebadura.","Kon ang imong halad usa ka halad nga pagkaon nga giluto diha sa kaha nga mabaw, kinahanglan nga kini gikan sa pinong harina nga walay patubo nga sinagolan ug lana."
Leviticus,2,6,Dangan roronoton ngona iyan asin uulaan nin lana; iyan sarong dolot na pagkakan.,Kini imong tipiktipikon ug buboan ug lana. Mao kini ang halad nga pagkaon.
Leviticus,2,7,"Kun an idodolot tinapay na linuto sa kawali, kaipuhan gibohon iyan sa arina asin sa lana nin oliba.","Ug kon ang imong halad usa ka halad nga pagkaon nga giluto diha sa kaha, himoon kini gikan sa pinong harina nga sinagolan ug lana."
Leviticus,2,8,Darahon nindo iyan bilang dolot na pagkakan sa Kagurangnan asin itao nindo sa padi; an padi an madara kaiyan sa altar.,"Ug dad-on nimo ngadto sa Ginoo ang halad nga pagkaon nga hinimo gikan niining mga butanga, ug sa diha nga ihatag kini ngadto sa pari, siya magdala niini ngadto sa halaran."
Leviticus,2,9,Makua nin sadit na kabtang an padi bilang tanda na an gabos idinolot sa Kagurangnan asin tututongon niya iyan sa altar. An parong kaiyan nawiwilihan nin Kagurangnan .,"Ang pari magkuha ug diyotay gikan sa halad nga pagkaon alang sa handomanan niini, ug sunogon kini ibabaw sa halaran, halad pinaagi sa kalayo, usa ka kahumot alang sa Ginoo ."
Leviticus,2,10,An tada kan idinolot mapapaduman sa mga padi; banal iyan huli ta kabtang iyan kan pagkakan na idinolot sa Kagurangnan .,Ug ang nahibilin sa halad nga pagkaon iya na ni Aaron ug sa iyang mga anak nga lalaki. Kini labing balaan sa mga halad pinaagi sa kalayo alang sa Ginoo .
Leviticus,2,11,Dai nanggad kamo magdara nin dolot na pagkakan sa Kagurangnan na may lebadura; dai kamo maggamit nin lebadura o dugos sa saindong mga dolot na pagkakan para sa Kagurangnan .,“Walay halad nga pagkaon nga ihalad ninyo sa Ginoo nga himoon uban ang patubo kay walay bisan unsang butang nga may patubo o may dugos nga ihalad pinaagi sa kalayo alang sa Ginoo .
Leviticus,2,12,"An enot na inani nindo taon-taon dadarahon nindo sa Kagurangnan bilang dolot, alagad dai iyan susuloon duman sa altar.","Ingon nga halad sa unang mga abot dad-a ninyo kini ngadto sa Ginoo , apan dili kini ihalad ibabaw sa halaran ingon nga usa ka kahumot."
Leviticus,2,13,An gabos na dolot na gibo sa arina kaipuhan may timplang asin. An asin iyo an tanda kan tipan na satong ginibo. (Kaya bugtakan nindo nin asin an gabos nindong dolot.),"Kinahanglang timplahan nimo ug asin ang tanan nimong halad nga pagkaon ug ayaw kalimti pagbutang ang asin sa kasabotan uban sa inyong Dios diha sa inyong halad nga pagkaon. Uban sa tanan nimong halad, maghalad ikaw ug asin."
Leviticus,2,14,"Kun kamo madara sa Kagurangnan nin dolot na hale sa saindong mga enot na ani kan trigo, an idolot nindo iyo an dinarang o giniling.","“Kon maghalad ikaw ug halad nga pagkaon alang sa Ginoo gikan sa unang mga abot, ihalad nimo ingon nga halad nga pagkaon gikan sa imong mga unang abot ang mga dinugmok nga bag-ong lugas gikan sa mga bag-ong ani nga uhay nga gisangag sa kalayo."
Leviticus,2,15,Ulaan nindo nin lana nin oliba sa ibabaw dangan bugtakan nin insenso.,Buboi ug lana ang ibabaw niini ug butangi kini ug insenso. Kini usa ka halad nga pagkaon.
Leviticus,2,16,"Bilang tanda, tututongon kan padi an kabtang kan dolot, an lana, asin an gabos na insenso. Iyan sarong dolot na pagkakan para sa Kagurangnan .","Ug ang pari magsunog ug bahin sa mga lugas nga gidugmok ug bahin sa lana niini ingon nga handomanan niini, uban ang tanan nga insenso niini. Kini usa ka halad pinaagi sa kalayo alang sa Ginoo ."
Leviticus,3,1,"Kun igwa saindo nin magdolot nin saro kan saiyang mga lalaki o babaeng baka, bilang dolot para sa katoninongan, dapat na mayo iyan nin kaninan.","“Kon ang iyang halad usa ka inihaw nga halad sa pakigdait, kon siya maghalad gikan sa panon sa mga baka, laki o baye, maoy ihalad niya ang walay tatsa sa atubangan sa Ginoo."
Leviticus,3,2,"Iduduta kan kagdolot an saiyang kamot sa ibabaw kan payo kan hayop dangan bubunoon niya iyan sa may pintoan kan Tabernakulo. Pakatapos, an dugo kan hayop iuula kan mga pading aki ni Aaron sa apat na gilid kan altar.","Ibutang niya ang iyang kamot sa ibabaw sa ulo sa iyang halad, ug patyon niya kini didto sa pultahan sa tolda nga tagboanan ug ang mga pari, ang mga anak ni Aaron, magsablig sa dugo niini libot sa halaran."
Leviticus,3,3,"Idodolot ninda sa Kagurangnan bilang atang para sa katoninongan an gabos na taba na yaon sa laog kan hawak kan hayop,","Ug gikan sa inihaw nga mga halad sa pakigdait, ingon nga halad pinaagi sa kalayo alang sa Ginoo, ihalad niya ang tambok nga nagputos sa mga tinai, ug ang tanan nga tambok nga anaa sa sulod sa ginhawaan,"
Leviticus,3,4,"an duwang bato asin an taba kaiyan, dangan an pinakamarahay na kabtang kan katoy.","ug ang duha ka amimislon ug ang tambok nga anaa sa niini dapit sa hawak, ug ang habolhabol sa atay nga kuhaon uban sa mga amimislon."
Leviticus,3,5,Tututongon an mga iyan kan mga padi duman sa altar kaiba kan mga tinutong na atang. An parong kaiyan nawiwilihan nin Kagurangnan .,"Unya ang mga anak ni Aaron magsunog niini ibabaw sa halaran uban sa halad nga gisunog ibabaw sa sugnod nga anaa sa ibabaw sa kalayo. Kini usa ka halad pinaagi sa kalayo, usa ka kahumot alang sa Ginoo."
Leviticus,3,6,"Kun karnero o kanding, lalaki man o babae, an idodolot bilang atang para sa katoninongan, kaipuhan mayo iyan nin kaninan.","“Kon ang iyang halad inihaw nga halad sa pakigdait alang sa Ginoo gikan sa panon sa karnero, laki o baye, ihalad niya kini nga walay tatsa."
Leviticus,3,7,"Kun karnero an idodolot,","Kon siya maghalad ug nating karnero ingon nga iyang halad, ihalad kini niya sa atubangan sa Ginoo."
Leviticus,3,8,"iduduta kan kagdolot an saiyang kamot sa ibabaw kan payo kan karnero dangan bubunoon niya iyan sa atubangan kan Tabernakulo. Pakatapos, iuula kan mga padi an dugo kan karnero sa apat na gilid kan altar.",Ug ibutang niya ang iyang kamot ibabaw sa ulo sa iyang halad ug kini iyang patyon sa atubangan sa Tolda nga Tagboanan ug ang mga anak ni Aaron magsablig sa dugo niini libot sa halaran.
Leviticus,3,9,"Idodolot ninda sa Kagurangnan bilang atang para sa katoninongan an taba, an bilog na matabang ikog na puputolon hale sa may odog, an gabos na taba na minatahob kan bituka,","Unya gikan sa gihalad nga halad sa pakigdait ingon nga halad pinaagi sa kalayo alang sa Ginoo, ihalad niya ang tambok niini, ang tibuok ikog nga tambok nga kuhaon niya sa punoan sa dugokan ug ang tambok nga nagputos sa mga tinai ug ang tanan nga tambok nga anaa sa sulod sa ginhawaan,"
Leviticus,3,10,"an duwang bato kaiba an taba kaiyan, asin an pinakamarahay na kabtang kan katoy.","lakip ang duha ka amimislon ug ang tambok nga anaa sa ibabaw niini dapit sa hawak, ug ang habolhabol sa ibabaw sa atay nga kuhaon uban sa mga amimislon."
Leviticus,3,11,Tututongon iyan kan padi duman sa altar bilang dolot na pagkakan sa Kagurangnan .,Ug ang pari magsunog niini ibabaw sa halaran ingon nga pagkaon nga gihalad pinaagi sa kalayo ngadto sa Ginoo.
Leviticus,3,12,"Kun an idodolot sarong kanding,","“Kon kanding ang iyang halad, ihalad niya kini sa atubangan sa Ginoo."
Leviticus,3,13,"iduduta kan kagdolot an saiyang kamot sa ibabaw kan payo kan kanding dangan bubunoon niya iyan sa atubang kan Tabernakulo. An dugo kan hayop iuula kan mga padi sa apat na gilid kan altar,",Ibutang niya ang iyang kamot sa ibabaw sa ulo niini ug patyon niya kini sa atubangan sa tolda nga tagboanan ug ang mga anak ni Aaron magsablig sa dugo niini libot sa halaran.
Leviticus,3,14,"asin idodolot ninda sa Kagurangnan bilang dolot na pagkakan an gabos na taba na yaon sa ibabaw kan bituka,","Ug gikan niini, ingon nga iyang halad pinaagi sa kalayo ngadto sa Ginoo, ihalad niya ang tambok nga nagputos sa mga tinai, ug ang tanan nga tambok nga anaa sa sulod sa ginhawaan,"
Leviticus,3,15,an duwang bato kaiba an taba kaiyan sagkod an pinakamarahay na kabtang kan katoy.,"ug ang duha ka amimislon, ug ang tambok nga anaa niini dapit sa hawak ug ang habolhabol sa atay nga kuhaon uban sa amimislon."
Leviticus,3,16,An mga iyan tututongon kan padi duman sa altar bilang sarong dolot na pagkakan na an parong nawiwilihan nin Kagurangnan . An gabos na taba sadiri nin Kagurangnan .,Ug ang pari magsunog niini sa ibabaw sa halaran ingon nga pagkaon nga gihalad pinaagi sa kalayo ingon nga kahumot alang sa Ginoo. Ang tanan nga tambok iya sa Ginoo.
Leviticus,3,17,Sagkod pa man dai nin siisay man sa mga Israelita an pwedeng magkakan kan taba saka dugo; iyan sarong pagboot na kukuyogon kan gabos na Israelita saen man sinda mag-erok.,"Kini usa ka tulumanon nga dayon alang sa inyong mga kaliwatan, sa tanan ninyong mga puluy-anan, aron dili kamo magkaon ug tambok o dugo.”"
Leviticus,4,1,"Nagtaram an Kagurangnan ki Moises,","Ang Ginoo miingon kang Moises,"
Leviticus,4,2,"na sabihan an banwaan nin Israel na kun an saro sainda magkasala asin maglapas kan arin man sa ipinagboboot nin Kagurangnan na dai man tinutuyo, kaipuhan otobon niya ining mga pagboot.","“Sultihi ang katawhan sa Israel: Kon ang usa ka tawo makasala nga wala tuyoa sa bisan unsa sa mga sugo sa Ginoo mahitungod sa mga butang nga dili angay nga buhaton, ug makabuhat sa usa niini—"
Leviticus,4,3,"Kun an magkasala iyo an Halangkaw na Padi, asin huli kaiyan nadamay sa pagkakasala an mga tawo, madara siya nin torilyong baka na mayo nin kaninan asin iaatang niya iyan sa Kagurangnan para sa saiyang kasalan.","kon ang dinihogan nga pari maoy makasala unya makaangin sa katawhan sa pagpakasala tungod sa sala nga iyang nabuhat, pahalara siya ngadto sa Ginoo ug usa ka torong baka nga nati nga walay tatsa alang sa halad tungod sa sala."
Leviticus,4,4,Dadarahon niya an baka sa pintoan kan Tabernakulo asin iduduta niya an saiyang kamot sa payo kan hayop dangan bubunoon niya iyan duman sa atubang nin Kagurangnan .,"Dad-on niya ang torong baka ngadto sa pultahan sa tolda nga tagboanan sa atubangan sa Ginoo, ug ibutang niya ang iyang kamot sa ibabaw sa ulo sa torong baka, ug patyon niya kini sa atubangan sa Ginoo."
Leviticus,4,5,"Pakatapos, an Halangkaw na Padi makua nin dugo kan hayop asin dadarahon niya iyan sa laog kan Tabernakulo.","Ang dinihogan nga pari magkuha ug diyotay sa dugo sa torong baka, ug dad-on niya kini sa tolda nga tagboanan."
Leviticus,4,6,Idodotdot niya an saiyang muro sa dugo dangan wiwirikan niya nin pitong beses an panlipod na kurtina kan santwaryo.,"Ituslob sa pari ang iyang tudlo sa dugo, ug iwisik niya ang dugo sa makapito sa atubangan sa Ginoo, atubangan sa tabil sa balaan nga dapit."
Leviticus,4,7,"Dangan lalahidan niya nin dugo an mga sungay kan altar nin insenso na yaon sa Tabernakulo. Pakatapos, iuula niya an natatadang dugo sa pamitisan kan altar na tinututongan kan mga atang na yaon sa may pintoan kan Tabernakulo.",Ang pari magbutang ug dugo sa ibabaw sa mga sungaysungay sa halaran sa insenso nga humot nga anaa sa tolda nga tagboanan sa atubangan sa Ginoo. Ug ang nahibilin nga dugo sa torong baka iyabo niya diha sa tungtonganan sa halaran sa halad nga sunogon nga anaa sa pultahan sa tolda nga tagboanan.
Leviticus,4,8,"Hale sa torilyong bakang ini, kukuahon niya an gabos na taba, an taba na nakakatahob kan bituka,","Ug kuhaon niya ang tanang tambok gikan sa laking baka nga halad tungod sa sala: ang tambok nga nagputos sa mga tinai ug ang tanan nga anaa sa sulod sa ginhawaan,"
Leviticus,4,9,"an duwang bato kaiba an taba kaiyan, asin an pinakamarahay na kabtang kan katoy.","lakip ang duha ka amimislon ug ang tambok nga anaa niini dapit sa hawak, ug ang habolhabol sa atay nga kuhaon niya uban sa mga amimislon,"
Leviticus,4,10,Dangan dadarahon niya an tabang iyan duman sa altar na tinututongan kan mga dolot asin tututongon niya iyan duman siring kan ginigibo niya sa taba kan hayop na binubuno bilang atang para sa katoninongan.,"sama nga kini gikuha gikan sa inihaw nga laking baka alang sa halad sa pakigdait, ug sunogon kini sa pari ibabaw sa halaran sa halad nga sunogon."
Leviticus,4,11,"Alagad kukuahon niya an anit kan hayop kaiba an gabos na laman, an payo, an mga bitis asin an mga bituka sagkod an gabos na nasa laog kan hawak kan hayop dangan","Apan ang panit sa torong baka ug ang tanan nga unod niini, uban ang ulo niini ug ang mga paa niini ug ang sulod sa tinai niini,"
Leviticus,4,12,"dadarahon niya iyan gabos sa luwas kan kampo, sa sarong malinig na lugar na pinag-uulaan kan abo, asin duman niya iyan tututongon sa ibabaw kan nagkakalayong kahoy.","ang tibuok torong baka dad-on niya ngadto sa gawas sa kampo, ngadto sa usa ka dapit nga hinlo, didto sa labayanan sa abo ug sunogon diha sa kalayo ibabaw sa sugnod. Sunogon kini didto sa labayanan sa abo."
Leviticus,4,13,"Kun an magkasala na dai man tinutuyo iyo an bilog na komunidad nin Israel huli sa paglapas kan arin man sa mga pagboot nin Kagurangnan ,","“Kon ang tibuok nga katilingban sa Israel makasala nga wala tuyoa ug ang sala natago gikan sa mga mata sa katilingban, ug nabuhat nila ang bisan unsa batok sa usa sa mga butang nga gidili sa Ginoo, ug mga sad-an sila;"
Leviticus,4,14,"sa oras na maaraman iyan, an komunidad madara nin torilyong baka sa Tabernakulo bilang sarong dolot para sa saindang kasalan.","sa diha nga mahibaloan na ang sala nga ilang nabuhat, ang katilingban maghalad ug usa ka torong baka nga nati ingon nga halad tungod sa sala ug dad-on nila kini ngadto sa atubangan sa tolda nga tagboanan."
Leviticus,4,15,Iduduta kan mga lider kan komunidad an saindang mga kamot sa ibabaw kan payo kan hayop asin bubunoon ninda iyan sa atubang nin Kagurangnan .,Ang mga kadagkoan sa katilingban magbutang sa ilang kamot sa ibabaw sa ulo sa torong baka sa atubangan sa Ginoo ug patyon nila ang torong baka sa atubangan sa Ginoo .
Leviticus,4,16,Makua nin dugo an Halangkaw na Padi asin dadarahon niya iyan sa laog kan Tabernakulo;,"Unya ang dinihogan nga pari magdala sa dugo sa laking baka ngadto sa tolda nga tagboanan,"
Leviticus,4,17,idodotdot niya an saiyang muro sa dugo asin wiwirikan niya nin pitong beses an panlipod na kurtina kan santwaryo.,"ug ituslob sa pari ang iyang tudlo sa dugo niini ug iwisik kini sa makapito sa atubangan sa Ginoo, sa atubangan sa tabil."
Leviticus,4,18,Dangan lalahidan niya nin dugo an mga sungay kan altar nin insenso na yaon sa laog kan Tabernakulo asin iuula niya an matatada kan dugo duman sa pamitisan kan altar na tinututongan kan mga atang na yaon sa pintoan kan Tabernakulo.,"Siya magbutang ug dugo sa ibabaw sa mga sungaysungay sa halaran nga anaa sa atubangan sa Ginoo sa sulod sa tolda nga tagboanan, ug ibubo niya ang nahibilin nga dugo ngadto sa tungtonganan sa halaran sa halad nga sunogon nga anaa sa pultahan sa tolda nga tagboanan."
Leviticus,4,19,"Pakatapos, kukuahon niya an gabos na taba dangan tututongon niya iyan sa altar.",Ug iyang kuhaon gikan niini ang tanan nga tambok ug sunogon niya kini ibabaw sa halaran.
Leviticus,4,20,"Iyo iyan an gigibohon niya sa hayop, arog kan ginigibo niya sa hayop na idinolot para sa kasalan; sa paaging iyan, idodolot kan padi an atang para sa kasalan kan mga tawo asin papatawadon sinda.","Mao kini ang iyang buhaton sa torong baka, sama sa iyang gibuhat sa torong baka nga halad tungod sa sala, busa buhaton usab niya kini. Ang pari maghimo sa pagtabon sa sala alang kanila ug pasayloon sila."
Leviticus,4,21,"Dangan dadarahon niya an hayop sa luwas kan kampo asin tututongon niya duman, siring kan ginibo niya sa hayop na idinolot para sa kasalan. Iyo iyan an dolot na mahale kan kasalan kan mga tawo.",Ug dad-on niya ang torong baka ngadto sa gawas sa kampo ug sunogon niya kini sama sa pagsunog niya sa unang torong baka. Kini mao ang halad tungod sa sala alang sa katilingban.
Leviticus,4,22,"Kun an magkasala iyo an pamayo kan banwaan, alagad dai man tinutuyo na makaginibo siya nin paglapas kan arin man sa mga pagboot nin Kagurangnan na saiyang Dios,","“Kon ang usa ka pangulo makasala ug nabuhat niya nga wala tuyoa ang bisan usa sa tanang mga butang nga gisugo sa Ginoo nga iyang Dios nga dili buhaton, ug sad-an siya,"
Leviticus,4,23,"sa oras na maaraman niya an kasalan niya, madara siya nin lalaking kanding na mayo nin kaninan bilang saiyang dolot.","kon ang sala nga iyang nabuhat gipahibalo na kaniya, magdala siya ug usa ka laking kanding nga walay tatsa ingon nga iyang halad."
Leviticus,4,24,Iduduta niya an saiyang kamot sa payo kan hayop asin bubunoon niya iyan duman sa amihan na parte kan altar saen binubuno an mga hayop na iaatang. Iyan an dolot na mahale kan kasalan.,Ibutang niya ang iyang kamot sa ibabaw sa ulo sa laking kanding ug patyon niya kini sa dapit diin patyon ang halad nga sunogon sa atubangan sa Ginoo. Kini usa ka halad tungod sa sala.
Leviticus,4,25,"Idodotdot kan padi an saiyang muro sa dugo kan kanding asin lalahidan niya an mga sungay kan altar, dangan iuula niya an matatadang dugo sa pamitisan kan altar.",Ug ang pari magkuha ug diyotay nga dugo sa halad tungod sa sala pinaagi sa iyang tudlo ug ibutang niya sa ibabaw sa mga sungaysungay sa halaran sa halad nga sunogon ug ibubo niya ang dugo niini diha sa tungtonganan sa halaran sa halad nga sunogon.
Leviticus,4,26,"Pakatapos, susuloon niya sa altar an gabos na taba arog kan ginigibo niyang pagsulo kan taba kan mga hayop na binubuno para sa dolot para sa katoninongan. Sa paaging ini, idodolot kan padi an atang para sa pamayo kan banwaan asin papatawadon siya.","Ug sunogon niya ang tanan nga tambok niini sa ibabaw sa halaran sama sa tambok sa inihaw nga halad sa pakigdait. Busa ang pari maghimo ug pagtabon sa sala alang kaniya, alang sa iyang sala, ug pasayloon siya."
Leviticus,4,27,"Kun sarong ordinaryong tawo an dai tinutuyong magkasala huli sa paglapas kan arin man sa mga pagboot nin Kagurangnan ,","“Kon ang usa sa mga nagpuyo sa lungsod makasala nga wala tuyoa sa bisan unsa sa mga butang nga gisugo sa Ginoo nga dili buhaton, ug sad-an siya,"
Leviticus,4,28,"sa oras na maaraman niya an saiyang kasalan, madara siya nin sarong babaeng kanding na mayo nin kaninan.","kon ang sala nga iyang nabuhat gipahibalo na kaniya, magdala siya alang sa iyang halad ug usa ka baye nga kanding nga walay tatsa ingon nga iyang halad alang sa iyang sala nga nabuhat."
Leviticus,4,29,Iduduta niya an saiyang kamot sa payo kan kanding asin bubunoon niya ini duman sa amihan na parte kan altar saen binubuno an mga hayop na tinututong.,Ibutang niya ang iyang kamot sa ibabaw sa ulo sa halad tungod sa sala ug patyon niya kini sa dapit sa halad nga sunogon.
Leviticus,4,30,"Idodotdot kan padi an saiyang muro sa dugo kan hayop dangan lalahidan niya an mga sungay kan altar. Pakatapos, iuula niya an matatadang dugo sa pamitisan kan altar.",Ug ang pari magkuha ug diyotay nga dugo pinaagi sa iyang tudlo ug ibutang niya sa ibabaw sa mga sungaysungay sa halaran sa halad nga sunogon ug ibubo niya ang nahibilin nga dugo niini diha sa tungtonganan sa halaran.
Leviticus,4,31,"Dangan hahaleon niya an gabos na taba, siring kan paghale niya sa taba kan mga hayop na binubuno bilang atang para sa katoninongan, asin tututongon niya iyan sa altar. An parong kaiyan nawiwilihan nin Kagurangnan . Sa paaging ini, idodolot kan padi an atang para sa kasalan kan nasabing tawo asin papatawadon siya.","Ug iyang kuhaon gikan niini ang tanang tambok sama sa pagkuha sa tambok sa inihaw nga halad sa pakigdait, ug ang pari magsunog niini sa ibabaw sa halaran ingon nga usa ka kahumot alang sa Ginoo, ug ang pari maghimo ug pagtabon sa sala alang sa maong tawo ug pasayloon siya."
Leviticus,4,32,"Kun sarong karnero an dadarahon nin sarong tawo bilang dolot para sa saiyang kasalan, kaipuhan sarong babaeng karnero na mayo nin kaninan an saiyang darahon.","“Kon magdala siya ug nating karnero ingon nga iyang halad alang sa halad tungod sa sala, kinahanglan nga baye nga walay tatsa ang iyang dad-on."
Leviticus,4,33,Iduduta niya an saiyang kamot sa ibabaw kan payo kan hayop asin bubunoon niya iyan duman sa parteng amihan kan altar saen binubuno an mga hayop na tinututong.,Ibutang niya ang iyang kamot sa ibabaw sa ulo sa halad tungod sa sala ug patyon niya kini ingon nga halad tungod sa sala didto sa dapit diin patyon ang halad nga sunogon.
Leviticus,4,34,"Idodotdot kan padi an saiyang muro sa dugo kan hayop asin lalahidan niya an mga sungay kan altar, dangan iuula niya an matatadang dugo sa pamitisan kan altar.",Ug ang pari magkuha ug diyotay nga dugo sa halad tungod sa sala pinaagi sa iyang tudlo ug ibutang niya sa ibabaw sa mga sungaysungay sa halaran sa halad nga sunogon ug ibubo niya ang nahibilin nga dugo diha sa tungtonganan sa halaran.
